label,tweet
love,Keren banget sumpah gua Mau nangis sangkin kerennya gua makin sayang banget sama kalian jangan lupa streaming Aroha
love,"Cintamu adalah harapanku. Kasih sayangmu adalah dambaanku. Kesetiaanmu adalah jalanku, maka tuntunlah aku agar dapat berada di dalam hatimu selalu untuk selamanya. #"
love,Dari matamu.. Matamu.. Kumulai jatuh cinta. Kumelihat... melihat.. Ada bayangan... Dari mata kau buatku jatuh... jatuh terus jatuh ke hati.
love,"Mama takut putri manisnya jatuh lalu terluka. Tapi sadarkah kamu? Bahwa papa dengan yakin akan membiarkanmu, menatapmu dan menjagamu mengayuh sepeda dengan seksama karena dia tau putri kecilnya PASTI BISA."
love,"Yunjin pas perkenalkan peserta di ig langsung jatuh Cinta pas liat fotonya, cantik bgd suaranya Bagus adem bisa main ukulele"
love,"Kemudian, kau datang dan membuatku kembali jatuh cinta. Ku coba hempas, kita sama-sama jauh. Kemudian, kita bertemu kembali, dan lagi-lagi kita merakan jauh love untuk kesekian kalinya."
love,"Seperti yang kamu tau, seperti yang sudah saya bilang. Saya jatuh hati sama kamu karena jawaban-jawaban yang kamu kasih sewaktu main truth or truth. Jatuh cinta sesimpel itu? I think yess. Because you're so special. Yaudah, enggak usah malu malu gitu ah. [URL]"
love,"9. Bibi Esta [USERNAME] OH MY GUD KESAYANGAN AKU BANGET, bibi baik bangett :* sayang bibi wkwkwkwk bibi asik banget, perhatian banget, aah sayang banget hiks sama bibi tiada kata yang mampu mengungkapkan rasa sayangku pada mu bi"
love,"[USERNAME] jago masak, tmn2 gue suka bgt sm masakan mama wkwk, pengertian bgt, paling enak curhat tuh sama mama, pekaa bgtt selalu tau kl anaknya lg kenapa2, gapernah ngekang, jaranggg bgt marahin gua tp kl adek yg cowo malah dimarahin trs wkwk. Sayang b"
love,"How i adore u everyday sayang. Betapa u melengkapkan i. Setiap kali kita ada arguement, itu bukan la arguement tentang siapa lebih baik tapi tentang siapa lebih sayangkan siapa. Terima kasih, kasih sayang u buat i terharu"
love,"Untuk setiap yang aku sayang, mungkin aku tak selalu ada di sisi kamu selamanya. Namun aku akan sentiasa doa, Moga tetap teguh dalam jagaan"
love,"Cuma ibu yang tahan sujud lamaaaaa sekali untuk mengudarakan doa. Cuma ibu yg setiap malam ga absen bangun malam untuk menggantungkan harapan padaNya. Cuma ibu yg rajin puasa menahan nafsu agar supaya Allah sayang. Manis ya. Sayang sekali, ibu"
love,"Katherine sofia setelah bener"" ngrasa capek bgt sma kerjaan, minimal seminggu sekali harus bgt ngasi reward ke diri sendiri. semacam me time dg memanjakan diri~"
love,YA TUHAN.. SELALU DAN SELALU KALAU LIAT DIA BEGINI LAH GUE IKUTAN SENYUM2. I LOVE HIS GUMMY SMILE SO MUCH!!!
love,Untuk Cinta yang telah hadir Inginku berikan yang terbaik Cinta yang bukan hanya karena Allah tapi juga Cinta yang selalu bersama Allah Cinta yang terakhir Cinta yang tanpa akhir Cinta yang sampai surga
love,"Hati saya dipenuhi cinta kepada kau. Dan biar Tuhan mendengarkan bahwa engkaulah yang akan menjadi pendamping ku kelak, bila tidak di dunia, kau lah pendamping ku di akhirat"
love," Wajah yang terkasih dipuja lagi. Pipi yang sedikit tirus diusap lagi. Mata yang terpejam itu dikecup lagi. Ia membenarkan orang bahwa, ""Cinta itu buta."" "
love,"UWWHHH HAPPY ONE MONTH WITH UNNIEEE! SEMOGA BISA KETEMU DI BULAN BULAN BERIKUTNYA NDE! MAKIN SAYANG SAMA AQ, DAN SEMOGA KITA MENJADI KELUWARGA YG SAMAWAAA WKWKWKWK SARANG APA? SARANGEYOOO"
love,Gue sayang sama orang yang sayang sama gue!
love,Aku mencintai kamu sangat mencintai~ Mengapakah harus ku rasa Sepenting itukah cintamu Kita berawal karena cinta Biarlah cinta yang mengakhiri
love,Dr dulu suka gemes sndr tiap abang maen game maapin ya klo maminya sering ikutan nimbeung ya bang #cinta #kiddos #play #games
love,Cinta Ibu merupakan cinta yang paling suci Cinta Rasul merupakan cinta yang paling mulia Cint Tuhan merupakan cinta yang paling agung.
love,[USERNAME] Naomi..Aku benar-benar Sayang dan Cinta sm kamu.. Aku mohon Terimalah Cintaku Yg Tulus dr Hati Yg Tedalam.. Aku Mencintai Kamu.. [URL]
love,Di sini Talha RA mati-matian berusaha ngelindungin Rasullah SAW. Diriwayatkan bahwa Talha RA mendapat 75 bekas luka di perang uhud. Masyaallah cinta nya sahabat kepada Rasulullah SAW. Ga rela mereka kekasih Allah ini disakiti.
love,"sekarang kalo lihat yg lagi kasmaran ngomong soal cinta, gw cuma bisa nyengir dalam hati ""belum tau rassanya kalo udh punya baby XD"" bisa berjuta kali lipattttttttttttttttttttttttt ngerasain cinta dr yg anda rasakan saat ini :D"
love,"Terimakasih buat semuanya, saya sayang kamu sungguh. Saya gak pernah nyesel 1 detikpun bisa ketemu kamu. Yg ada saya bersyukur, kamu bener2 kaya cahaya dihidup saya, makasih baby"
love,Mungkin ini aneh dan gak relevan tapi aku baru sadar hal yang paling bikin aku cinta bat ama jogja itu adalah vibe nya kek blitar. Jogja mengingatkan ku pada Blitar begitu pula sebaliknya
love,"Aku dulu pernah ka suka, sampe didatengin kesini coba (.....) tapi dia ga kaya yg kaka bilang sih, makanya berani suka. Sopan banget ya Allah. Diajarin bahasa sama mamaku manut bae wkwk! Pokonya gara dia aku baru bisa mikir ga semuanya"
love,Cewek bawel karna dia perduli. cewek cemburu karna dia sayang. cewek khawatir karna dia takut kehilangan. bersyukur punya cewek kayak gitu. :)
love,`Percayalah Hati Ini Hanya Untuk Mu
love,alah gr saja kamu _ barusan dapat senyumnya dari jarak meter saya lemas :') nanti malam ketemu lagi ya nc
love,Cinta memberikan alasan untuk tersenyum dan memberikan waktu yang indah untuk tertawa. Tapi terkadang cinta juga memberikan kenangan yang tak akan pernah dilupakan
love,"[USERNAME] Cuek tapi diem2 perhatian banget sama anak nya, galak tapi cengeng, disiplin banget, humoris juga, ramah , jago masak, pinter ngaji, rajin banget sholat, orang nya kuat heheh. Sayang banget sama mama :')"
love,"Selamat ulang tahun ibu,Teruntuk orang yang paling aku sayang dan orang yang selalu sayang kepada ku"
love,Siang dan malam aku tak kuasa melupakan wajahmu Apakah ku terjerat cinta buta Ataukah ku hanya merasa kasmaran [USERNAME]
love,"Cewek itu walaupun sengaja nyemburuin cowoknya didepannya , tapi tetep aja rasa cintanya sama orang itu masih ada. So,guys, kalo cewe lo cmburu , artinya dia masih cinta sama lo!"
love,"aku sayang semua mutualku, maap kalo belum bisa jadi mutual yang baik buat kalian, luv #TeenChoice #ChoiceFandom #BTSARMY"
love,Sungguh. Cinta sejati itu ada karena dua orang yang sadar betul bahwa yang harus didekati bukan orang yang secara kimiawi engkau sukai. Dekatilah Tuhan yang menjadikan percik-percikan reaksi kimia itu ada.
love,"Kalau kamu sayang seseorang,mqu gak kamu nunggu dia sampai 4 tahun?kasih alasan Krn susah jatuh hati Klo satu yaudh satu aja [URL]"
love,"Seyakin apapun diri ini, diri kita semua, seyakin apapun itu jika ketetapan Allah yang demikian ya bisa berbuat apa?, tak ada daya, selain 'the power of doa'. [URL]"
love,"Style kuliah Doyoung kek gini. Simple, gak banyak gaya, tapi itu yang bikin jatuh cinta. Pokoknya Doyoung cocok dengan gaya apa aja. Anak Ekonomi yang tiap hari datang ke prody Sastra Inggris cuma untuk ngejemput gue selesai kuliah. [URL]"
love,"[USERNAME] Gitu lah pokoknya. Tapi mamaku sabar banget. Kl lagi liburan smt gini aku suka bobo bareng sama mama. WKWKWK. Selera fashionnya juga bagus, simple tp gak ribet. Feminim abis gak kaya anaknya. Paling bawel masalah sholat sm kesehatan. Hadeh. T"
love,"[USERNAME] tidak terasa, sudah seminggu yang lalu berjumpa. sejak pertemuan pertama kita, aku semakin cinta terhadap masing-masing member. kini aku selalu terbayang-bayang dengan kehadiran sosok kalian setiap mendengar lagu kalian."
love,"Cinta sejati adalah ketika dia mencintai orang lain, dan kamu masih mampu tersenyum, sambil berkata: aku turut bahagia untukmu. Jika kita mencintai seseorang,:))~"
love,"94. Dear member livable Mince sayang sama kaliannn, mince akan berjuang buat kita semua.. Tapi kalau gk ada dukungan dari kalian mince bisa apa.. Makasih udah nemenin mince di livable ka, minceee sayang kk livable"
love,Dear abang sayang [USERNAME] semoga betah dengan agensi barunya. kami tetap mendukung apapun keputusanmu. kami percaya pada apa yang kamu pilih. Love you Ok Taecyeon #2PM #Hottest #indonesia
love,Tp iya sih dosa lo banyak sm gue. Tp aku tetep cinta kok muahh
love,"Setelah puluhan tahun, sekarang naik motor bersama lagi dengan Kang Endang putra almarhumah wa iyot. Walau jarang bertemu ikatan kasih sayang itu terus terjaga diantara kita. Teringat saat kecil... [URL]"
love,Aku ingin jatuh cinta padamu yang siap menerima perasaanku ini tanpa rasa paksaan dari siapapun. Semoga kamu juga menginginkannya dan selamat malam gadisku.
love,"intinya, aku sayang kamu nih aku kasih tontonan biar makin sayang sama aku. wkwkwk aku nemu nih di yutup tadi. wkwkwkwkwk Sekali lagi happy mensive ya"
love,"Kata orang, semakin lama umur suatu hubungan maka perasaan itu akan memudar Kok aku malah sebaliknya ya.. kayak semakin lama malah semakin jatuh cinta sama dia~ huhuhu I love you Diddy"
love,"Karena cinta pahit berubah menjadi manis,karena cinta tembaga berubah menjadi emas.Karena cinta ampas berubah jd sari murni,karena cinta pedih menjadi obat."
love,Karena Cinta Yang Sesungguhnya Berasal dari Hati.. Di Rasakan Oleh Hati.. Di Ungkapkan Lewat Hati Yang Di Terjemahkan Ke Dalam Setiap Bait Bait Puisi..
love,"Mbak mau bawa barang bapak apa? Baju bapak? Tapi nnt tdk bisa dipake Mbak kalo baju ya. Sarung bapak mau? Sarung aja ya, yg biasa bapak pake ke masjid. Biar kalo kangen bisa dipake. Ibu ambilkan. Bu, semoga bisa ketemu lagi secepatnya ya. Ada cinta bapak di senyum ibu."
love,"anyong -! namja romantis itu idaman aku bgt perhatian pastinya sayang bt sama kita , bisa humoris juga sukanya tuh kasih sesuatu , peluk kita itu ajah deh , selamat memilih -!"
love,"sayang banget sama SM, ya habisnya bisa nemu jaemin. coba kalo dulu jaemin ga di rekrut, mungkin aku tidak bisa menikmati senyumnya yang indah. CIAAAAAAAAA"
love,Aa gervan sayang! Jangan lupa buat senyum yah! Biar kamu tambah ganteng terus makin buat aku jatuh cinta ehehe
love,"Aku gak bisa ngomong banyak karena mau ngomong apa lagi? Aku udah speechless karena saking sayangnya sama kalian, yaampun. Intinya, aku sayang kalian semua. Judy juga! Aku mau kita semua kedepannya lebih kompak lagi. Aamiin!"
love,"Selamat sore nona [USERNAME] Kenalkan, saya ucok bambang. Saya utusan Kapten Daren, dateng dari planet yg kaga ke daftar dalam tata surya. Kedatangan saya untuk menawarkan Hati satu rasa.... Cinta. Mau tidak? Wks #Darencintafeyca [URL]"
love,"suka sama sifat protective-nya, bawelnya, manjanya, terus dia yg sayang banget sama Nako, cemburuan as always wkwk tapi ndapapa daddy Nako selalu sayang daddy kok ehehe"
love," Jika ingat diriMu, hati ini plong gitu ku akan mempetahankan dirimu dalam rasaku karena kau adalah........... Sejatiku...!!! penuh cinta"
love,Jadi demen sama oppa ini huhuhuhu
love,"Sosok jyoti itu apa? Knp gua bisa jadi secret admire lu? I like your ""typing"",bener kata orang klo lagi bucin apa aja di sukain. Tapi serius gua suka ngestalk lu karna typing lu ke orang orang"
love,"Dibalik kecemburuan,terselip rasa kasih sayang yg dalam. Maka dr itu,cemburu diperlukan dlm setiap hubungan,tetapi tetap dlm kadar yg wajar tentunya:)"
love,"Setelah itu kamu marah pada papa, dan masuk kekamar sambil membanting pintu. Dan yang datang mengetuk pintu dan membujukmu agar tidak marah adalah mama."
love,"Keberanian terbesar seorang laki-laki adalah pada saat ia berani datang ke rumah gadis yg disukainya, kemudian duduk berhadapan langsung diantara suguhan #kopi [URL]"
love,Ibu.. Pemilik cinta yang tak habis dibagi. Kasih sayang yang tak lelah diberi. Canda tawa yang terus menghiasi. Serta cerita yang akan terus terpatri
love,"Cinta pertama adalah kenangan, Cinta kedua adalah pelajaran, dan cinta yang seterusnya adalah satu keperluan karena hidup tanpa cinta bagaikan masakan tanpa garam. Karena itu jagalah cinta yang dianugerahkan itu sebaik-baiknya agar ia terus mekar dan wangi sepanjang musim."
love,"Musim terindah adalah Ketika kau nyalakan pagi dengan senyumanmu. Ketika kau payungi siang dengan sapamu, Ketika kau tutup malam dengan belai manjamu. Sesungguhnya aku tulus cinta padamu."
love,[USERNAME] Saya rasa cara menunjukkan sayang itu ngga harus dengan pernyataan semacam itu. Dulu saya menunjukkan rasa sayang dengan minta sticker (LINE) kelinci nemplok. XD
love,"Cinta akan selalu membuka pintu maaf ketika anda melakukan hilaf, cinta akan menjadi lentera dikala dunia menjadi gelap, jagalah cinta hingga pada akhirnya matamu akan terlelap."
love,"Sayang Banget sama mereka, sampai kalau liat mereka kayak d perlakukan gak adil aja w sampe nangis, wkwkw Gak tau sih sebenernya kenapa w bisa Sesayang ini sama mereka, mgkin karna liat n tau perjuangan mereka selama ini, apa lagi mereka sayang banget sama iKONIC :) [URL]"
love,"Cinta terbaik adalah saat kau mencintai seseorang yang membuat akhlakmu semakin indah, dia menjadi sosok penegur saat taatmu luntur, menjadi pelipur saat semangatmu lebur. Dia-lah cinta terbaik, yang tidak hanya menemanimu di dunia namun juga berupaya bersamamu hingga ke surga."
love,"Gue sama sekali gak tau awalnya kayak gimana. Yang jelas saat itu,makin lama gue makin sayang sama lu. Gue bilang,gue sayang lu itu sebagai temen deket. But,setelah dipikir pikir lagi,gue tuh sayang sama lu more than a friend."
love,"Mungkin move on juga ingin mengajarkan kita untuk LEBIH TULUS memaafkan, dan merelakan dia yg pergi. Atau mungkin, move on juga ingin menyadarkan kita bahwa cinta yg sesunguhnya bukanlah CINTA YANG PENUH EKSPEKTASI, melainkan CINTA TANPA EKSPEKTASI."
love,"Seperti dulu aku mencintaimu, sampai selamanya tanpa akhir, cinta tak perlu alasan untuk mengalir"
love,Perkenalan pertama kali sama Laruku adalah saat mereka jadi Ending Song Samurai X. Langsung jatuh cinta
love,Kan aku sayang kamu
love,"[USERNAME] Udh ngikutin mereka dri mreka debut, sayang banget sama mereka kyak sayang ortu ke anak2 nya n mrpakan kasih syang yg trbesar n gk ada yg nandingin."
love,"Dulu.... dulu banget, naksir temen SD inisialnya SR wkwk kdg suka ngukir nama di buku diary EDASR. Trs pernah berdoa minta jodoh sama dia waktu ketemu lagi pas lulus SMA. Eh gak disangka inshaAllaah jodohnya sama SR jugak. Walaupun beda orang *akibat doa yg spesifik*"
love,"percaya deh, menjalin hubungan itu lu harus percaya sama pasangan. seburuk apapun prasangka lu, doi masih menjaga cinta nya untuk lu. dan gua pernah di tempat kalian guys.."
love,setelah mengetahui silailah keluarga seokjin gue makin jadi sayanggggg bangetttttt. please bukan krn bokapnya yg ceo/ibunya yg ex miss korea. tp gue sayang sm seokjin yang bener bener mau berjuang sama bangtan. kita tau bangtan dulu susahnya kayak gimana
love,"kalau kita harus berpisah lama dan bertemu kembali, aku harus jatuh cinta denganmu lagi."
love,"usaisenja : SrikandiIndung Seseorang pernah bertanya padaku, seperti apa cinta itu? Cinta itu seperti, Sekepal jantungku yang tak bisa melupakan degup Sebentuk paru-paruku yang tak bisa meninggalkan udara Dan seperti aku yang tak bisa kehilanganmu. #us"
love,"Saya mempelajari dan menjadi yakin bahwa cinta kasih dan kerendahan hati adalah pencapaian tertinggi di sekolah Kristus dan bukti paling cemerlang bahwa Dia memang Guru kita. ~John Newton, pengarang kidung terkenal ""Amazing Grace"""
love,"Cinta itu saat seseorang selalu ada untuk membantumu kapanpun dan dimanapun meskipun ia tak memintanya, seperti aku ke kamu"
love,"Terus mulai deh suka got7, nyari tau tentang got7.. dan taulah ama member yang lain, wkwk.. dan pandangan ku langsung teralihkan ama jackson, karena ke absurd an nya, karena ke - Wild & Sexy- nya, dia sukses bikin gua jejeritan kalo liatin dia"
love,"Happy first mensive sayang [USERNAME] Maaf belum bisa jadi yg terbaik buat kamu, belum bisa bahagia in kamu sepenuhnya. Tpi gua selalu mencoba berubah jadi lebih baik buat aley  Ily bae  stay with me ya [URL]"
love,"Andai saja waktu dalam sehari itu 48 jam bukan 24 jam, Aku akan sangat bahagia, karena lebih banyak waktu untuk memikirkanmu. Aku cinta padamu. -D-"
love,HUAAAAA JUJUUUUDD SAYANG BANGET AIH!!! AKU HARAP JUGA JUJUD JUGA JANGAN PERNAH NINGGALIN KITA!
love,"gue sayang sama mereka karena mereka nerima gue apa adanya, jelek baiknya gue. dan mereka tuh no drama. anti banget malah. di saat oramg lain berantem sm temen mereka masing2, kita sama sekali ga ada masalah. dan percaya atau engga we never fight."
love,"[USERNAME] jungkook. firstly, gue di hasut temen gue kalo di bts gada yg ganteng, yg ganteng cuman jungkook. lah gue iyain aja tuh, trus gue fokus ke jk lama2 cinta wkwk"
love,Aku dan kamu bagaikan antara ada dan tiada karna semakin dekat rasa sayang ini semakin pula rasa kangen bila jauh dari kamu rasanya ingin bertemu setiap hari.
love,"Cinta pandangan hati adalah anugerah. Cinta yang tumbuh dari hati meninggalkan rasa sayang yang sangat mendalam. Bila seseorang dapat merasakan cinta yang tumbuh dari hati, itulah yang disebut cinta sejati."
love,Cepet sembuh sayang ku biar kita bisa main lagi sama mimi mimo biar kita bisa jalan jalan lagi I love you boo :* @_kngdaniel96
love,"tidak perlu ragu untuk bilang rindu atau kesal sampai keubun-ubun. tak perlu kode morse untuk bilang sesuatu. kalau mau, ya bicara saja. kalau tidak, mari kita berdebat sampai lupa waktu. sehabis itu, kita tersenyum lagi. jatuh cinta lagi."
love,"Jika cinta itu OOP, maka cintaku padamu bagaikan sebuah kelas yang extend ke kelas hati."
love,"Aku ramal kamu akan datang kerumahku bertemu orangtuaku, entah itu sebagai tamu undangan di pernikahanku atau justru sebagai pendampingku. Aku yakin itu "
love,Karena seluruhku mencintai apa yang ada di dirimu. Melekat menjadi indah. Cinta lekukan tubuh dan semua sisimu. Segala ketidaksempurnaanmu yang sempurna menjadi milikku. [URL]
love,"kalo konteks suka itu masih bisa pake alesan kayak ya gue suka dia karena dia ganteng tapi kalo dalam konteks sayang, gaperlu pake alesan lg. apapun yang [USERNAME] lakuin itulah yg ngebuat kita jatuh cinta sama mereka tanpa alasan setitik pun"
love,"Masuk dibulan pertama mensive gua sama dia ttp msh baik2 aja, gaada masalah sedikit pun, selain baik, ramah, perhatian, dia juga orang yg pengertian bat gak banyak nuntut ini itu ke gua. Itu yg bikin gua sayang bat sama dia"
love,semoga alloh meridhoi niat kita ya sayang dipermudah di gampangkan dilancarkan selaha niat baik kamu ya sayang saatnya nant tiba jadi bersabarlah ber istiar lah amin ya robb alamin [URL]
love,Selamat hari menetas tahu bulat versi korea kuhhh. Exols sayang kamuuuuuuuuuu lebih dari yang kamu tau hu tahu bulat
love,Modal haha-haha bareng aja bisa jatuh cinta. Nyaman bisa datang dari hal yang sereceh itu :))
love,"Jika rindu adalah penjara, Mengapa aku masih betah mendekam di dalamnya? Coba katakan, Bagaimana caranya agar terbebas dari kata yang serupa kutukan itu, Memburu dan terus melaju di setiap degub jantungku."
love,"Alhamdulillah kakakku sama tetehku baikkkkk banget, mereka sayang banget sama aku  ya allah jadi kangen, teteh aku suka banget manjain aku, kalo kakak aku suka banget belanjain aku padahal aku ga minta pokonya aku sayang banget sama mereka"
love,"Kalo aku bilang sayang sama kamu, tandanya aku bohong sama kamu.. Kalo aku bener sayang, aku pasti nikahin kamu.. Makanya aku mau nikahin kamu.."
love,"cewek suka bola itu dimata cowok cantiknya nambah, biarpun matanya panda"
love,"sayang banget, bangga banget. besok giliran saya yang pamerin ijazah kelulusan ya dan banggain kalian walau gak secara langsung :') sukses terus ya mas-mas ayo berjuang bareng! [URL]"
love,"itu kenapa gue lebih sayang internet friends. mereka yang lebih peduli, bahkan mereka yang selalu cheer up pas gue down. ketikan mereka yang bikin mood gue bangkit. mereka yang bisa bikin gue ketawa cuma lewat layar hp. i don't deserve them but i cinta them sm."
love,Dia itu beda dia yg ngenalin semua hal yg ga pernah gue tau sebelumnya dia yg gapernah nunjukin apa apa disosmed dia yg ngajarin gue buat cinta sama alam makanya gue gabisa move on ampe sekarang He's the one !!
love,"Baby you came. Capek ya sayang? ""Sedikit, tapi gak sebanding kalo kehilangan kamu"" /Flat face ""Cium dulu dong"" [URL]"
love,"sayang lo selalu karna gga dda yg bsa gantiin lo walaupun lo bkan milik gw lgi gw kan tetep sayang sama lo ,, gw lebih sayang sma lo dibandingin rsa sayang gw ke cowo gw"
love,"Sambutlah cintaku duhai sayang, Cinta kita untuk selamanya, Biarku sentuh hatimu ini sendiri, Selamat malam wanita terakhir, Tak mungkinku kan temu seindah ini, sampai bila ku harus menanti untuk kau menjadi milik ku"
love,"ku setia pada yg sorang iaitu kamu Nr Aa Na dn aq pegang pada jnjiku ni yg ku ingin shidup mati dgnmu. Allah Maha Mengatahui. Doa yg baik2, dn yakin pada doa kte. Ble dh krje jauh dri dia ku harap kamu faham satu2nye yg ku sayang adlh kamu Nr Aa Na. Trust me"
love,"gue sayang mereka ya allah. I want them to be happy in their entire life, pen mereka sukses, dapet jodoh yang baik, punya rumah tangga yang langgeng, punya anak yg lucu, gue selalu doa semoga kita ttp barengan sampe udah gede, jd ibuibu, sampe nenek nenek."
love,"99. Gatau kenapa deh nyaman aja sama dia, ga kaya yang lain dari segi pembahasan dll pokoknya ga buat bosen padahal akutu bosenan orangnya, dan akutu orangnya susah marah kalo sayang hmm ah"
love,[USERNAME] Cinta terhadap negara merupakan bentuk bela tanah air. Jadilah pahlawan untuk negara dalam bentuk manifestasi menghargai tamu negara yang sedang di undang negara kita.
love,"Suka sama cewek beda kelas dong, gue di kelas 7A waktu itu dan si cewek 7C kalo gak lupa (teruntuk kamu cinta pertamaku )"
love,"90. Tanggapanku. Aku cinta kamu apa adanya /eak Apa ya. Aku mengerti setiap sisi dirimu, krn kitakan kembaran..aku ngerti klo kamu orangnya perhitungan, organized , kita sama2 ga mikirin penampilam dan pasangan, tp disisi lain jg perfectionist. Ya pokoknya i feel you"
love,Kasih sayang merupakan suatu Anugrah Terbesar dalam kehidupan terlebih lagi jika Anda telah memiliki orang yang mau memberikannya dengan ikhlas dan tulus pada diri Anda.
love,"Selamat sore, aa gervan! Jangan lupa makan sore yah sayang! Jangan sampe kecapean juga kamu. Aku sayang kamu :*"
love,"Setiap kali kamu tersenyum padaku, hatiku melambung tinggi dan mataku mulai kebingungan... Aku cinta Kamu juga, sebuah kalimat yang ingin aku dengar keluar dari bibirmu. -D-"
love,Gak tau dia ngomong apa pokoknya aku sayang Longguo
love,"!rp hai ele. Maaf ya gua ga romantis. Gua cuma mau ungkapin perasaan gua. Kalo gua itu tertarik sama lu, gua sayang sama lu, gua Cinta sama lu. Gua mau serius dengan perasaan gua. Dah gausah panjang. Ele will you be mine [USERNAME] [URL]"
love,"ENGGAAAAAAA. KARNA SAYANG ITU TIDA MEMANDANG UMUR. KARNA AKU BAKALAN BUCININ PASANGAN AKU, JADI MAU TUA ATAU MUDA NYA DIA BAKALAN AKU IKUTIN TERUSSD"
love,SAYANGKUUUU MANUSIA TERNORMAL DISINIIII! Makasih banyak atas ucapannya Makasih ya dulu mau bange gabung disini padahal OA ecek ecek Pokoknya aku sayang banget! I LOVE YOU
love,"Dengan apa kuharus meminta syafaatmu Ya sayyidi Ya Rasullullah? Jika dengan cinta,aku akan mencintai layaknya kau mencintai Dengan apa kuharus mencari Ridhamu Ya sayyidi Ya Rasullullah? Jika dengan akhlaq,aku akan menjaga Budi pekerti layaknya kau berbudi pekerti terhadap umatmu"
love,"Malah ketawa lagi, padahal sini yg buat sambil mewek. Tau sendiri kan, aing kalo udah sayang sama orang itu gimana. Walaupun cuma bisa sama bayang-bayangnya saja :) Lol"
love,AWW THANK YOU AININ SAYANG . AAMIIN MOGA MOGA DIPERMUDAHKAN I love you even more  hahahahhaa okey I'll change right now !!! Hehehehe thank yiu againss
love,"cinta mulai menutup logikaku dan meniupkan sukmanya ke dalam hatiku. Sehingga apapun yang kamu lakukan adalah sempurna bagiku, sampai aku tidak menemukan keganjilan dalam dirimu."
love,"Meluk adek. ""Sayang yang sabar ya. Adek lagi hamil kan. Jangan emosi mulu, bahaya loh buat kandungan adek. Kan Vian udah bilang juga, ya?"" Mengecup kening adek."
love,"Hallo 9en9! Maaf baru bisa bikin threadnya T-T /bow/ Happy mensive yang ke-3!! Aku sayang kalian! Makasih nde kalian udah mau nampung arin yang absurd, aneh, dan gak jelas ini T-T You all are my family in this fake world You are so precious to me"
love,ARMYYYYYY AKU MAU BILANG AKU SAYANG KALIANNNNNNN HUHUHUHU SAYANG BTS JUGAAAAA
love,cium dulu sayang
love,"Indahnya jatuh cinta itu saat orang yg kita suka, Waktu kita tengok dia sambil tersenyum, Dia juga tersenyum balik kat kita"
love,"sesayang apaa? sayang banget banget bangeeeet sampe susah buat ngungkapinnya. dan sayangnya tuh beda banget ga kayak fans ke idol, tapi kayak ke saudara sendiri, kayak ke adek sendiri, kayak ke anak sendiri jugaa dan rela banget buat"
love,"[USERNAME] dia nih manusia yang tibatiba nyita perhatian gara2 kukira dia orangnya kalem ternyata allahu bobrok banget, tapi tambah bobrok tambah cinta huhu bucin bgt sori:)) [URL]"
love,"Cinta yang baik juga harus bisa membuatmu menjadi lebih baik dari sebelumnya. Bila cintamu membuat hidupmu lebih buruk, maka jangan takut untuk melepaskannya pergi."
love,"setelah melakukan janji tersebut, Kelvin melepaskan jari kelingkingnya dan kembali mengeratkan pelukannya pada tubuh Daniel. ""Aku sayang kamu, Niel."" "
love,"Tamaki sedikit menggerakkan kepalanya sampai bibir dapat menyentuh sebagian dari atas kepala Haruhi, "" ia mengecup kening sang kekasih, """"Kalau begitu aku sepuluh kali lebih merindukanmu."""" Bisik Tamaki."""
love,keira knightleeeeeyy. biasanya gue ga demen cowo yg diem2 sok cool gitu tapi entah kenapa gerak geriknya mr. darcy ini kok bikin geli geli gitu ya hahaha
love,"ada dimana kita selalu ketawa, dimana selalu cubit cubitan online, dan dimana aku beneran ngerasain sayang sama secara utuh walaupun aku gabisa nyentuh kamu. tapi nyatanya separuh aku pengen bgt ngasih ini. [URL]"
love,"cinta-mencinta-dicinta hal rumit yang memaksakan hal irasional menjadi rasional. Jadi ketika ada yang jatuh cinta kepadamu, jgn heran dan bertanya ""kok bisa yah?"""
love,Seluas itulah aku mengasihimu.. Teruntuk kamu yang entah ada dimana saat ini.. sehat dan bahagia selalu dalam Tuhan..
love,"Anak2 adalah kepada mereka kita mencurahkan sayang, harapan, sekaligus rasa takut akan kehilangan. Peluk mereka, rengkuh mereka, tengadahkan wajah mereka ke langit, agar mereka tahu sayang kita begitu sengit. Selamat Hari Anak."
love,I am so fall in cinta with this song. Secara jatuh cinta mendengarkanya. Ternyata dirilis 2016 dan aku baru tau sekarang. [URL] [URL]
love,"Aku gk ngerti lagi kenapa sayang sekali sm mereka. Apalagi daehyun 6thn ngikutin mereka, mau menang atau kalah tetep care ny ke mereka"
love,"Bapa Surgawi tidak sedang diam dan menunggu sampai kita dapat berdoa dengan benar. Kita dapat datang kepada-Nya dengan setiap kebutuhan kita, karena kita yakin bahwa Dia memahami dan menerima kita dengan kasih."
love,teringat lagi masa dan kisah ku dulu saat tubuh masih terselimut putih abu yang baru kusadari pada saat itu bahwa cinta pertama menghampiriku
love,"Jhope: Tetapi jika aku melihatnya dalam pandangan yang berbeda, aku tidak bisa mengatakan bahwa aku tidak kelelahan. Ini bisa menjadi salah satu alasan bagi ku untuk mendapatkan kekuatan. Aku pikir ini adalah kesulitan yang baik. Istirahat ya sayang"
